! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
7.000000	4.12526e+06	7.000000	3.91273e+06	7.000000	4.04904e+06	7.000000	4.04904e+06	7.000000	4.04904e+06	7.000000	23114     	7.000000	15665.2   	7.000000	43020.4   	7.000000	44840.8   	7.000000	40500.9   	
7.500000	4.64911e+06	7.500000	4.40239e+06	7.500000	4.5572e+06	7.500000	4.5572e+06	7.500000	4.5572e+06	7.500000	26201.3   	7.500000	17542.4   	7.500000	47789.6   	7.500000	49465.6   	7.500000	45047.6   	
8.000000	5.20094e+06	8.000000	4.91774e+06	8.000000	5.09343e+06	8.000000	5.09343e+06	8.000000	5.09343e+06	8.000000	29474.4   	8.000000	19512.2   	8.000000	52821.5   	8.000000	54320.1   	8.000000	49847.1   	
8.500000	5.78048e+06	8.500000	5.45847e+06	8.500000	5.65748e+06	8.500000	5.65748e+06	8.500000	5.65748e+06	8.500000	32931.8   	8.500000	21572.5   	8.500000	58113.7   	8.500000	59401     	8.500000	54897.3   	
9.000000	6.38746e+06	9.000000	6.02432e+06	9.000000	6.2491e+06	9.000000	6.2491e+06	9.000000	6.2491e+06	9.000000	36572     	9.000000	23722     	9.000000	63664     	9.000000	64705.3   	9.000000	60196.2   	
9.500000	7.02164e+06	9.500000	6.615e+06 	9.500000	6.86809e+06	9.500000	6.86809e+06	9.500000	6.86808e+06	9.500000	40393.7   	9.500000	25959.4   	9.500000	69470.7   	9.500000	70230.4   	9.500000	65742.1   	
10.000000	7.68277e+06	10.000000	7.22997e+06	10.000000	7.51421e+06	10.000000	7.51421e+06	10.000000	7.51421e+06	10.000000	44395.7   	10.000000	28284.3   	10.000000	75531.6   	10.000000	75973.5   	10.000000	71533.2   	
11.000000	9.08503e+06	11.000000	8.52045e+06	11.000000	8.88783e+06	11.000000	8.88771e+06	11.000000	8.88786e+06	11.000000	52949.2   	11.000000	33201.5   	11.000000	88417.8   	11.000000	88111.7   	11.000000	83852.5   	
12.000000	1.05926e+07	12.000000	9.91735e+06	12.000000	1.03691e+07	12.000000	1.03686e+07	12.000000	1.03693e+07	12.000000	62233.8   	12.000000	38472.5   	12.000000	102318    	12.000000	101110    	12.000000	97150.4   	
13.000000	1.22038e+07	13.000000	1.14193e+07	13.000000	1.19566e+07	13.000000	1.19556e+07	13.000000	1.19569e+07	13.000000	72237.6   	13.000000	44085.9   	13.000000	117220    	13.000000	114952    	13.000000	111415    	
14.000000	1.39174e+07	14.000000	1.30249e+07	14.000000	1.36489e+07	14.000000	1.36472e+07	14.000000	1.36495e+07	14.000000	82949.4   	14.000000	50032.5   	14.000000	133111    	14.000000	129622    	14.000000	126636    	
15.000000	1.57319e+07	15.000000	1.4733e+07	15.000000	1.54447e+07	15.000000	1.54421e+07	15.000000	1.54457e+07	15.000000	94358.8   	15.000000	56307.5   	15.000000	149980    	15.000000	145106    	15.000000	142802    	
16.000000	1.76461e+07	16.000000	1.65425e+07	16.000000	1.73425e+07	16.000000	1.73391e+07	16.000000	1.73441e+07	16.000000	106455    	16.000000	62904.7   	16.000000	167814    	16.000000	161390    	16.000000	159902    	
17.000000	1.96588e+07	17.000000	1.84522e+07	17.000000	1.93414e+07	17.000000	1.93369e+07	17.000000	1.93436e+07	17.000000	119229    	17.000000	69814.7   	17.000000	186604    	17.000000	178461    	17.000000	177927    	
18.000000	2.17689e+07	18.000000	2.04611e+07	18.000000	2.14398e+07	18.000000	2.14343e+07	18.000000	2.14429e+07	18.000000	132669    	18.000000	77029.6   	18.000000	206336    	18.000000	196305    	18.000000	196865    	
19.000000	2.39753e+07	19.000000	2.25684e+07	19.000000	2.36367e+07	19.000000	2.36302e+07	19.000000	2.36407e+07	19.000000	146764    	19.000000	84543.6   	19.000000	226999    	19.000000	214910    	19.000000	216705    	
20.000000	2.62771e+07	20.000000	2.47729e+07	20.000000	2.59308e+07	20.000000	2.59231e+07	20.000000	2.59359e+07	20.000000	161505    	20.000000	92350.4   	20.000000	248581    	20.000000	234263    	20.000000	237437    	
21.000000	2.86732e+07	21.000000	2.70739e+07	21.000000	2.83209e+07	21.000000	2.83121e+07	21.000000	2.83271e+07	21.000000	176878    	21.000000	100443    	21.000000	271069    	21.000000	254352    	21.000000	259049    	
22.000000	3.11628e+07	22.000000	2.94704e+07	22.000000	3.08057e+07	22.000000	3.07958e+07	22.000000	3.08132e+07	22.000000	192872    	22.000000	108815    	22.000000	294452    	22.000000	275163    	22.000000	281529    	
23.000000	3.37449e+07	23.000000	3.19617e+07	23.000000	3.33839e+07	23.000000	3.3373e+07	23.000000	3.3393e+07	23.000000	209476    	23.000000	117460    	23.000000	318716    	23.000000	296685    	23.000000	304867    	
24.000000	3.64187e+07	24.000000	3.4547e+07	24.000000	3.60543e+07	24.000000	3.60425e+07	24.000000	3.60651e+07	24.000000	226676    	24.000000	126371    	24.000000	343848    	24.000000	318903    	24.000000	329049    	
