! 4He range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
21.000000	1.65411e+07	21.000000	1.63329e+07	21.000000	1.63671e+07	21.000000	1.6366e+07	21.000000	1.63689e+07	21.000000	120962    	21.000000	67578.7   	21.000000	168325    	21.000000	194365    	21.000000	175981    	
22.000000	1.80052e+07	22.000000	1.77934e+07	22.000000	1.78298e+07	22.000000	1.78286e+07	22.000000	1.78319e+07	22.000000	132131    	22.000000	73372.2   	22.000000	183395    	22.000000	210919    	22.000000	191859    	
23.000000	1.95253e+07	23.000000	1.93096e+07	23.000000	1.93494e+07	23.000000	1.93481e+07	23.000000	1.93519e+07	23.000000	143751    	23.000000	79368.8   	23.000000	199063    	23.000000	228069    	23.000000	208376    	
24.000000	2.11008e+07	24.000000	2.08812e+07	24.000000	2.09254e+07	24.000000	2.09241e+07	24.000000	2.09283e+07	24.000000	155812    	24.000000	85564.7   	24.000000	215322    	24.000000	245804    	24.000000	225526    	
25.000000	2.27315e+07	25.000000	2.25077e+07	25.000000	2.25571e+07	25.000000	2.25558e+07	25.000000	2.25604e+07	25.000000	168309    	25.000000	91956     	25.000000	232164    	25.000000	264118    	25.000000	243300    	
27.000000	2.61559e+07	27.000000	2.59236e+07	27.000000	2.59847e+07	27.000000	2.5984e+07	27.000000	2.59893e+07	27.000000	194576    	27.000000	105303    	27.000000	267568    	27.000000	302442    	27.000000	280694    	
29.000000	2.97952e+07	29.000000	2.95544e+07	29.000000	2.96271e+07	29.000000	2.96272e+07	29.000000	2.96332e+07	29.000000	222485    	29.000000	119367    	29.000000	305215    	29.000000	342969    	29.000000	320497    	
31.000000	3.3646e+07	31.000000	3.33969e+07	31.000000	3.34793e+07	31.000000	3.34804e+07	31.000000	3.34869e+07	31.000000	251974    	31.000000	134127    	31.000000	345044    	31.000000	385631    	31.000000	362649    	
33.000000	3.77052e+07	33.000000	3.74485e+07	33.000000	3.75396e+07	33.000000	3.75422e+07	33.000000	3.7549e+07	33.000000	283058    	33.000000	149583    	33.000000	387040    	33.000000	430403    	33.000000	407137    	
35.000000	4.19699e+07	35.000000	4.17063e+07	35.000000	4.18058e+07	35.000000	4.18102e+07	35.000000	4.1817e+07	35.000000	315727    	35.000000	165730    	35.000000	431177    	35.000000	477256    	35.000000	453937    	
