! 2H range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
22.000000	3.62285e+07	22.000000	3.59396e+07	22.000000	3.59214e+07	22.000000	3.59224e+07	22.000000	3.59258e+07	22.000000	375128    	22.000000	208236    	22.000000	543590    	22.000000	599199    	22.000000	565195    	
23.000000	3.92881e+07	23.000000	3.89916e+07	23.000000	3.89808e+07	23.000000	3.8982e+07	23.000000	3.89859e+07	23.000000	408101    	23.000000	225244    	23.000000	590005    	23.000000	647903    	23.000000	613729    	
24.000000	4.24594e+07	24.000000	4.2155e+07	24.000000	4.21536e+07	24.000000	4.21552e+07	24.000000	4.21595e+07	24.000000	442332    	24.000000	242815    	24.000000	638168    	24.000000	698269    	24.000000	664113    	
25.000000	4.57415e+07	25.000000	4.54288e+07	25.000000	4.54386e+07	25.000000	4.54406e+07	25.000000	4.54455e+07	25.000000	477801    	25.000000	260934    	25.000000	688059    	25.000000	750276    	25.000000	716326    	
27.000000	5.26343e+07	27.000000	5.23045e+07	27.000000	5.23395e+07	27.000000	5.23431e+07	27.000000	5.23491e+07	27.000000	552359    	27.000000	298767    	27.000000	792939    	27.000000	859108    	27.000000	826153    	
29.000000	5.99594e+07	29.000000	5.96126e+07	29.000000	5.96732e+07	29.000000	5.96787e+07	29.000000	5.96858e+07	29.000000	631586    	29.000000	338672    	29.000000	904461    	29.000000	974195    	29.000000	943031    	
31.000000	6.77102e+07	31.000000	6.7347e+07	31.000000	6.74296e+07	31.000000	6.74372e+07	31.000000	6.74454e+07	31.000000	715310    	31.000000	380561    	31.000000	1.02245e+06	31.000000	1.09534e+06	31.000000	1.06678e+06	
33.000000	7.58806e+07	33.000000	7.5502e+07	33.000000	7.56055e+07	33.000000	7.56154e+07	33.000000	7.56245e+07	33.000000	803566    	33.000000	424421    	33.000000	1.14686e+06	33.000000	1.22249e+06	33.000000	1.19737e+06	
35.000000	8.44645e+07	35.000000	8.40722e+07	35.000000	8.41963e+07	35.000000	8.42085e+07	35.000000	8.42185e+07	35.000000	896322    	35.000000	470245    	35.000000	1.27761e+06	35.000000	1.35553e+06	35.000000	1.33472e+06	
38.000000	9.81038e+07	38.000000	9.76947e+07	38.000000	9.78484e+07	38.000000	9.78647e+07	38.000000	9.78757e+07	38.000000	1.04377e+06	38.000000	542625    	38.000000	1.48543e+06	38.000000	1.56596e+06	38.000000	1.55325e+06	
41.000000	1.12643e+08	41.000000	1.12223e+08	41.000000	1.12404e+08	41.000000	1.12426e+08	41.000000	1.12438e+08	41.000000	1.201e+06 	41.000000	619231    	41.000000	1.70706e+06	41.000000	1.78914e+06	41.000000	1.78656e+06	
44.000000	1.28066e+08	44.000000	1.27642e+08	44.000000	1.27848e+08	44.000000	1.27877e+08	44.000000	1.27889e+08	44.000000	1.36784e+06	44.000000	699978    	44.000000	1.94222e+06	44.000000	2.02481e+06	44.000000	2.0344e+06	
47.000000	1.44357e+08	47.000000	1.43935e+08	47.000000	1.44167e+08	47.000000	1.44202e+08	47.000000	1.44214e+08	47.000000	1.54409e+06	47.000000	784780    	47.000000	2.19067e+06	47.000000	2.27268e+06	47.000000	2.29654e+06	
50.000000	1.615e+08 	50.000000	1.6109e+08	50.000000	1.61346e+08	50.000000	1.61388e+08	50.000000	1.614e+08 	50.000000	1.72957e+06	50.000000	873556    	50.000000	2.45217e+06	50.000000	2.53252e+06	50.000000	2.57277e+06	
55.000000	1.9193e+08	55.000000	1.91556e+08	55.000000	1.91853e+08	55.000000	1.91907e+08	55.000000	1.91917e+08	55.000000	2.05869e+06	55.000000	1.03013e+06	55.000000	2.9164e+06	55.000000	2.99157e+06	55.000000	3.06391e+06	
60.000000	2.2463e+08	60.000000	2.24316e+08	60.000000	2.24653e+08	60.000000	2.24719e+08	60.000000	2.24728e+08	60.000000	2.41212e+06	60.000000	1.19719e+06	60.000000	3.41525e+06	60.000000	3.48222e+06	60.000000	3.59268e+06	
