! 9Li range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
19.000000	1.38554e+07	19.000000	1.37925e+07	19.000000	1.36691e+07	19.000000	1.36658e+07	19.000000	1.36702e+07	19.000000	66705.2   	19.000000	37781.9   	19.000000	93601.8   	19.000000	109722    	19.000000	98219.8   	
20.000000	1.52093e+07	20.000000	1.51434e+07	20.000000	1.5019e+07	20.000000	1.50152e+07	20.000000	1.50204e+07	20.000000	73549.8   	20.000000	41373.8   	20.000000	102799    	20.000000	119953    	20.000000	107951    	
21.000000	1.66205e+07	21.000000	1.65511e+07	21.000000	1.64274e+07	21.000000	1.6423e+07	21.000000	1.64291e+07	21.000000	80703.4   	21.000000	45106.4   	21.000000	112402    	21.000000	130593    	21.000000	118117    	
22.000000	1.80882e+07	22.000000	1.80151e+07	22.000000	1.78936e+07	22.000000	1.78885e+07	22.000000	1.78956e+07	22.000000	88161.6   	22.000000	48977.1   	22.000000	122407    	22.000000	141636    	22.000000	128714    	
23.000000	1.96121e+07	23.000000	1.9535e+07	23.000000	1.94168e+07	23.000000	1.94113e+07	23.000000	1.94193e+07	23.000000	95919.7   	23.000000	52983.3   	23.000000	132808    	23.000000	153077    	23.000000	139738    	
24.000000	2.11916e+07	24.000000	2.11103e+07	24.000000	2.09965e+07	24.000000	2.09905e+07	24.000000	2.09995e+07	24.000000	103973    	24.000000	57122.1   	24.000000	143601    	24.000000	164909    	24.000000	151183    	
25.000000	2.28262e+07	25.000000	2.27407e+07	25.000000	2.26321e+07	25.000000	2.26256e+07	25.000000	2.26355e+07	25.000000	112316    	25.000000	61390.7   	25.000000	154782    	25.000000	177127    	25.000000	163046    	
27.000000	2.62591e+07	27.000000	2.61649e+07	27.000000	2.6068e+07	27.000000	2.60609e+07	27.000000	2.60726e+07	27.000000	129850    	27.000000	70306.8   	27.000000	178286    	27.000000	202696    	27.000000	188003    	
29.000000	2.99073e+07	29.000000	2.98044e+07	29.000000	2.97192e+07	29.000000	2.97116e+07	29.000000	2.9725e+07	29.000000	148477    	29.000000	79706.5   	29.000000	203277    	29.000000	229734    	29.000000	214568    	
31.000000	3.37675e+07	31.000000	3.36562e+07	31.000000	3.35805e+07	31.000000	3.35728e+07	31.000000	3.35876e+07	31.000000	168157    	31.000000	89563     	31.000000	229717    	31.000000	258197    	31.000000	242699    	
33.000000	3.78366e+07	33.000000	3.77175e+07	33.000000	3.76504e+07	33.000000	3.7643e+07	33.000000	3.7659e+07	33.000000	188900    	33.000000	99886.9   	33.000000	257595    	33.000000	288067    	33.000000	272388    	
35.000000	4.21117e+07	35.000000	4.19856e+07	35.000000	4.19266e+07	35.000000	4.192e+07 	35.000000	4.19366e+07	35.000000	210699    	35.000000	110673    	35.000000	286893    	35.000000	319325    	35.000000	303620    	
38.000000	4.89044e+07	38.000000	4.87699e+07	38.000000	4.87219e+07	38.000000	4.87173e+07	38.000000	4.87342e+07	38.000000	245347    	38.000000	127700    	38.000000	333461    	38.000000	368762    	38.000000	353318    	
41.000000	5.61455e+07	41.000000	5.60053e+07	41.000000	5.5967e+07	41.000000	5.59655e+07	41.000000	5.59818e+07	41.000000	282294    	41.000000	145734    	41.000000	383118    	41.000000	421196    	41.000000	406387    	
44.000000	6.38265e+07	44.000000	6.3684e+07	44.000000	6.36539e+07	44.000000	6.36568e+07	44.000000	6.36717e+07	44.000000	321493    	44.000000	164739    	44.000000	435807    	44.000000	476559    	44.000000	462770    	
