! 11Li range in H10C4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
6.000000	3.8098e+07	6.000000	3.81394e+07	6.000000	3.70173e+07	6.000000	3.70173e+07	6.000000	3.70173e+07	6.000000	178615    	6.000000	122210    	6.000000	261109    	6.000000	292457    	6.000000	250773    	
6.500000	4.38039e+07	6.500000	4.39074e+07	6.500000	4.25451e+07	6.500000	4.25451e+07	6.500000	4.25451e+07	6.500000	207168    	6.500000	139738    	6.500000	296687    	6.500000	329646    	6.500000	285486    	
7.000000	4.98723e+07	7.000000	5.00529e+07	7.000000	4.84374e+07	7.000000	4.84374e+07	7.000000	4.84373e+07	7.000000	237805    	7.000000	158327    	7.000000	334613    	7.000000	369040    	7.000000	322524    	
7.500000	5.62995e+07	7.500000	5.65729e+07	7.500000	5.46907e+07	7.500000	5.46907e+07	7.500000	5.46906e+07	7.500000	270510    	7.500000	177960    	7.500000	374867    	7.500000	410608    	7.500000	361870    	
8.000000	6.30823e+07	8.000000	6.34646e+07	8.000000	6.13019e+07	8.000000	6.13019e+07	8.000000	6.13018e+07	8.000000	305266    	8.000000	198618    	8.000000	417434    	8.000000	454323    	8.000000	403509    	
8.500000	7.02174e+07	8.500000	7.07255e+07	8.500000	6.8268e+07	8.500000	6.8268e+07	8.500000	6.8268e+07	8.500000	342057    	8.500000	220283    	8.500000	462298    	8.500000	500160    	8.500000	447427    	
9.000000	7.77018e+07	9.000000	7.8353e+07	9.000000	7.55863e+07	9.000000	7.55863e+07	9.000000	7.55863e+07	9.000000	380871    	9.000000	242939    	9.000000	509444    	9.000000	548095    	9.000000	493610    	
9.500000	8.55327e+07	9.500000	8.6345e+07	9.500000	8.32541e+07	9.500000	8.32541e+07	9.500000	8.32541e+07	9.500000	421694    	9.500000	266574    	9.500000	558860    	9.500000	598106    	9.500000	542047    	
10.000000	9.37072e+07	10.000000	9.46954e+07	10.000000	9.12691e+07	10.000000	9.12691e+07	10.000000	9.1269e+07	10.000000	464517    	10.000000	291184    	10.000000	610532    	10.000000	650172    	10.000000	592725    	
11.000000	1.11077e+08	11.000000	1.12195e+08	11.000000	1.08341e+08	11.000000	1.0834e+08	11.000000	1.08343e+08	11.000000	556307    	11.000000	343409    	11.000000	720692    	11.000000	760484    	11.000000	700857    	
12.000000	1.29792e+08	12.000000	1.31017e+08	12.000000	1.26796e+08	12.000000	1.2679e+08	12.000000	1.26804e+08	12.000000	656314    	12.000000	399632    	12.000000	839933    	12.000000	878983    	12.000000	818020    	
13.000000	1.49834e+08	13.000000	1.51145e+08	13.000000	1.46615e+08	13.000000	1.46604e+08	13.000000	1.46634e+08	13.000000	764425    	13.000000	459740    	13.000000	968175    	13.000000	1.00554e+06	13.000000	944141    	
14.000000	1.71185e+08	14.000000	1.72564e+08	14.000000	1.67784e+08	14.000000	1.67765e+08	14.000000	1.6782e+08	14.000000	880540    	14.000000	523636    	14.000000	1.10534e+06	14.000000	1.14004e+06	14.000000	1.07915e+06	
15.000000	1.93831e+08	15.000000	1.95261e+08	15.000000	1.90287e+08	15.000000	1.90259e+08	15.000000	1.90345e+08	15.000000	1.00456e+06	15.000000	591277    	15.000000	1.25134e+06	15.000000	1.28237e+06	15.000000	1.22297e+06	
16.000000	2.17756e+08	16.000000	2.19222e+08	16.000000	2.14109e+08	16.000000	2.14071e+08	16.000000	2.14195e+08	16.000000	1.13639e+06	16.000000	662603    	16.000000	1.40611e+06	16.000000	1.43242e+06	16.000000	1.37553e+06	
17.000000	2.42946e+08	17.000000	2.44436e+08	17.000000	2.39235e+08	17.000000	2.39186e+08	17.000000	2.39358e+08	17.000000	1.27594e+06	17.000000	737518    	17.000000	1.56957e+06	17.000000	1.59008e+06	17.000000	1.53677e+06	
18.000000	2.69387e+08	18.000000	2.70891e+08	18.000000	2.65652e+08	18.000000	2.65591e+08	18.000000	2.65817e+08	18.000000	1.42311e+06	18.000000	815943    	18.000000	1.74163e+06	18.000000	1.75524e+06	18.000000	1.70659e+06	
19.000000	2.97068e+08	19.000000	2.98575e+08	19.000000	2.93344e+08	19.000000	2.93272e+08	19.000000	2.9356e+08	19.000000	1.57779e+06	19.000000	897820    	19.000000	1.9222e+06	19.000000	1.92781e+06	19.000000	1.88493e+06	
